age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
29,4,2,2,0,1026,0,0,0,12,9,226,1,92,1,1
34,9,2,1,0,318,0,1,0,25,5,239,5,-1,0,3
47,6,1,1,0,1121,0,0,2,20,6,454,6,-1,0,3
58,4,1,0,0,320,1,0,2,30,8,171,2,-1,0,3
31,9,2,1,0,102,1,0,1,17,0,460,2,345,2,0
36,1,1,1,0,1049,1,0,0,14,8,224,4,-1,0,3
42,1,1,0,0,1156,1,0,1,20,0,37,1,-1,0,3
47,9,1,1,0,1233,1,0,2,11,11,91,1,100,2,1
30,9,2,1,0,-522,1,1,0,5,8,670,2,286,6,0
32,4,2,2,0,2536,1,0,0,26,1,958,6,-1,0,3
35,9,2,2,0,470,1,0,0,25,5,743,13,-1,0,3
59,9,1,1,0,1,0,0,0,15,0,159,2,378,3,0
27,7,2,1,0,54,1,0,2,28,8,543,2,-1,0,3
43,9,0,1,0,1413,1,0,1,28,5,75,3,-1,0,3
59,9,1,1,0,259,0,0,0,15,6,415,1,89,1,2
41,9,2,2,0,1646,1,0,0,4,3,261,1,184,6,2
36,4,2,2,0,553,0,0,0,11,1,106,2,-1,0,3
38,1,1,1,0,1205,1,0,0,20,0,45,4,153,1,0
40,0,2,1,0,100,1,0,0,11,1,221,1,461,1,2
41,0,1,1,0,0,0,0,2,20,6,89,1,-1,0,3
56,5,1,0,0,-1,0,0,0,27,1,89,23,-1,0,3
50,4,1,2,0,3463,0,1,0,28,10,96,1,-1,0,3
49,7,1,1,0,320,0,0,1,9,3,1971,4,-1,0,3
45,7,2,0,0,1893,1,0,2,3,6,1259,6,-1,0,3
53,10,1,1,0,94,0,0,0,10,1,493,1,181,14,2
27,0,1,1,0,897,0,0,0,5,6,397,1,-1,0,3
41,9,1,1,0,1066,0,0,0,11,3,109,3,-1,0,3
31,0,2,1,0,2104,1,0,2,3,6,455,1,-1,0,3
31,4,1,2,0,1183,1,0,2,27,8,676,6,-1,0,3
36,3,1,1,0,419,1,0,2,30,8,251,1,-1,0,3
37,9,2,1,0,61,1,0,2,19,8,182,8,-1,0,3
48,1,1,1,0,0,1,0,2,26,8,105,1,-1,0,3
41,4,1,0,0,5310,1,0,0,17,9,984,1,-1,0,3
33,4,1,2,0,148,0,0,2,20,8,717,1,-1,0,3
57,5,1,2,0,0,1,1,2,28,8,648,1,-1,0,3
44,9,2,1,0,244,1,0,0,12,1,1735,4,-1,0,3
28,6,2,2,0,4579,0,0,0,12,4,409,2,-1,0,3
39,0,1,1,0,179,0,0,2,6,11,36,1,-1,0,3
35,1,2,1,0,0,1,0,0,16,0,1174,1,345,4,1
34,1,1,0,0,1666,1,0,2,31,7,30,1,-1,0,3
25,0,2,2,0,220,0,0,0,26,8,68,1,-1,0,3
36,7,1,1,0,-11,1,0,0,30,5,172,28,-1,0,3
34,9,2,2,0,925,1,0,0,13,0,709,1,-1,0,3
32,1,1,1,0,889,1,0,0,10,11,185,1,99,5,2
55,10,1,2,0,4809,1,0,0,21,9,223,2,186,3,1
33,7,1,1,0,0,1,0,1,22,5,44,8,-1,0,3
40,1,1,1,0,-839,1,1,0,16,5,1018,2,-1,0,3
28,8,2,1,0,153,0,0,0,23,5,1124,2,-1,0,3
42,7,1,1,0,-91,1,1,0,5,3,43,1,-1,0,3
41,0,0,1,0,6046,1,1,1,15,7,300,6,182,2,2
58,5,1,0,0,3401,1,0,0,3,3,84,3,265,2,0
58,4,1,2,0,2729,0,0,2,18,6,188,1,-1,0,3
36,4,1,2,0,495,0,0,0,12,7,213,3,182,6,2
30,9,2,2,0,2325,0,0,0,5,0,270,3,241,4,1
38,4,1,2,0,-558,1,0,0,21,5,533,1,-1,0,3
31,7,2,1,0,481,1,0,0,20,9,106,2,183,2,0
59,5,2,1,0,351,1,0,2,27,8,1063,5,-1,0,3
38,6,2,2,0,917,1,0,2,23,8,260,1,-1,0,3
27,7,2,1,0,-195,1,0,0,18,8,391,1,-1,0,3
31,7,1,1,0,1062,1,1,0,6,0,230,1,-1,0,3
45,0,0,1,0,59,1,0,0,24,5,873,8,-1,0,3
35,4,0,2,0,473,0,1,0,5,1,37,2,-1,0,3
38,6,2,1,0,1146,1,0,2,21,8,91,2,-1,0,3
47,3,1,0,0,0,0,0,0,10,1,1225,2,-1,0,3
30,4,2,2,0,2,1,1,0,25,5,1031,8,-1,0,3
47,4,1,2,0,0,0,0,0,27,10,508,1,-1,0,3
38,1,0,1,0,2998,1,0,2,11,6,91,1,-1,0,3
46,4,1,2,0,0,0,0,2,7,8,70,2,-1,0,3
24,7,1,1,0,4500,1,0,0,11,8,733,2,-1,0,3
37,2,0,2,0,66,0,0,0,18,9,1164,2,-1,0,3
75,5,0,2,0,3810,1,0,0,16,9,262,1,183,1,0
68,5,1,1,0,19317,1,0,0,4,1,249,1,-1,0,3
40,4,1,2,0,8902,1,0,0,14,1,464,5,-1,0,3
29,4,2,2,0,1026,0,0,0,12,9,226,1,92,1,1
29,4,2,1,0,417,0,0,0,7,10,90,1,-1,0,3
57,0,0,3,0,887,0,0,2,20,6,43,8,-1,0,3
55,2,1,0,0,298,1,0,2,8,8,144,3,-1,0,3
28,1,0,3,0,101,1,0,2,28,8,126,4,-1,0,3
41,2,1,3,0,89,1,0,2,6,8,333,2,-1,0,3
29,1,2,1,0,770,1,0,0,17,0,341,1,-1,0,3
37,2,0,2,0,66,0,0,0,18,9,1164,2,-1,0,3
31,9,2,2,0,424,0,0,0,21,1,93,2,-1,0,3
32,9,2,1,0,2979,0,0,0,25,8,156,1,-1,0,3
49,7,1,1,0,823,0,0,0,8,1,780,4,-1,0,3
52,9,1,2,0,2557,0,0,0,28,4,134,5,204,2,2
47,1,1,1,0,1230,1,0,0,30,0,412,1,169,1,2
58,5,1,1,0,502,1,0,0,12,8,197,2,370,3,0
36,1,1,3,0,70,1,0,2,8,8,219,4,-1,0,3
42,0,1,1,0,-396,1,0,0,11,8,80,1,308,4,0
37,8,1,3,0,0,0,0,2,18,6,115,1,-1,0,3
36,7,1,1,0,1746,1,0,2,26,8,99,1,-1,0,3
36,4,2,2,0,2806,1,0,2,30,8,358,4,-1,0,3
33,1,2,1,0,-416,1,0,2,16,8,767,2,-1,0,3
46,1,0,0,0,216,0,0,0,2,3,173,1,-1,0,3
38,7,2,1,0,2253,1,0,0,13,8,937,3,-1,0,3
49,9,1,2,0,1235,0,0,0,13,1,354,3,-1,0,3
27,0,2,2,0,73,0,0,0,29,4,242,1,-1,0,3
36,1,1,0,0,1925,1,0,0,20,0,904,2,-1,0,3
30,4,1,2,0,944,0,0,0,29,10,251,2,-1,0,3
25,4,1,2,0,-242,1,1,0,18,8,600,4,332,4,1
32,1,1,1,0,1905,1,0,0,16,5,709,2,-1,0,3
31,6,1,2,0,1134,0,0,0,6,3,174,2,-1,0,3
36,4,2,1,0,1511,1,0,0,16,9,270,1,-1,0,3
49,1,1,1,0,322,0,0,0,14,1,356,2,-1,0,3
55,2,0,1,0,538,1,0,0,7,1,353,2,-1,0,3
26,0,2,1,0,255,0,0,0,30,0,457,1,80,1,2
40,4,2,2,0,0,1,0,0,23,3,228,2,182,6,0
37,7,2,1,0,105,0,1,2,17,6,260,4,-1,0,3
33,4,0,1,0,106,0,0,0,20,1,175,3,-1,0,3
39,9,1,1,1,-183,1,0,2,14,8,202,2,-1,0,3
37,4,1,2,0,393,1,0,0,14,8,567,3,275,4,0
32,1,1,1,0,2089,1,0,0,14,9,132,1,-1,0,3
61,4,1,1,0,985,0,0,0,18,1,998,6,-1,0,3
32,1,2,1,0,811,1,0,0,14,8,563,1,-1,0,3
55,4,1,2,0,-375,0,0,0,30,5,814,2,-1,0,3
60,9,2,0,0,11262,0,0,0,26,1,323,1,-1,0,3
25,9,2,1,0,505,0,1,0,17,9,386,2,-1,0,3
30,9,2,2,0,1185,1,0,0,30,0,284,1,339,1,0
62,5,0,2,0,0,0,0,0,13,9,227,2,-1,0,3
49,2,0,1,0,32,0,0,0,5,3,128,1,-1,0,3
61,0,1,1,0,4608,0,0,0,12,7,212,1,-1,0,3
47,4,1,2,0,0,0,0,0,27,10,508,1,-1,0,3
52,4,0,2,0,50,1,0,2,12,6,84,3,-1,0,3
41,10,1,0,0,819,0,0,0,9,3,244,3,-1,0,3
36,2,1,2,0,6,0,0,1,30,10,246,1,-1,0,3
27,7,1,1,0,0,1,0,0,22,5,1608,13,-1,0,3
44,0,1,1,0,205,0,0,0,3,9,289,1,-1,0,3
39,4,1,2,0,2763,1,0,2,2,6,526,2,-1,0,3
49,3,1,0,0,889,0,0,1,7,5,388,1,-1,0,3
51,9,1,1,0,117,0,0,0,24,1,467,2,88,4,1
34,0,2,2,0,18,1,1,0,30,0,359,1,-1,0,3
32,7,2,1,0,152,1,0,0,25,8,158,2,-1,0,3
37,1,1,1,0,1053,0,0,2,16,6,405,3,-1,0,3
44,9,1,1,0,2776,1,0,0,27,4,701,1,-1,0,3
35,1,2,3,0,871,1,0,2,6,6,216,3,-1,0,3
42,9,1,1,0,4945,1,0,0,2,7,311,2,-1,0,3
35,0,2,1,0,0,1,0,0,13,8,1073,1,-1,0,3
40,0,2,1,0,100,1,0,0,11,1,221,1,461,1,2
32,2,2,2,0,890,1,1,0,28,1,27,10,-1,0,3
33,4,0,2,1,280,0,1,0,18,9,155,1,-1,0,3
39,7,2,1,0,7066,1,0,0,15,8,667,3,357,3,1
23,2,2,0,0,4,1,0,2,13,8,395,2,-1,0,3
36,4,1,2,0,1133,1,0,0,4,1,293,1,181,2,1
49,7,1,1,0,1122,0,0,0,4,1,143,1,-1,0,3
27,1,2,1,0,5563,1,0,2,30,8,435,2,-1,0,3
43,1,1,1,0,-179,1,0,0,30,5,335,6,-1,0,3
32,7,2,1,0,152,1,0,0,25,8,158,2,-1,0,3
33,9,1,1,0,133,0,0,0,4,8,218,1,-1,0,3
80,5,1,1,0,8304,0,0,1,9,6,712,1,64,12,0
39,6,2,2,0,426,0,0,2,18,6,1029,1,-1,0,3
50,4,1,2,0,112,1,0,0,4,9,70,5,85,5,1
35,4,1,1,0,839,1,0,2,23,8,50,3,-1,0,3
61,4,1,2,0,6016,0,0,0,2,3,670,3,-1,0,3
36,4,1,2,0,9,0,0,0,11,1,386,4,-1,0,3
38,9,2,1,0,173,0,0,0,29,1,150,4,-1,0,3
34,4,1,2,0,703,1,0,0,14,0,342,1,-1,0,3
31,1,1,1,0,191,1,0,2,2,6,40,1,-1,0,3
30,1,1,1,0,-28,1,0,0,18,8,284,2,371,1,0
73,5,1,0,0,1388,0,0,0,20,5,146,3,190,3,2
79,5,1,0,0,8556,0,0,1,18,4,326,2,272,2,2
49,10,1,2,0,377,0,0,0,22,8,158,1,59,2,0
66,5,1,1,0,4785,0,0,0,13,1,72,3,-1,0,3
71,5,1,2,0,14220,1,0,0,9,11,397,1,-1,0,3
54,4,0,2,0,2171,1,1,1,18,9,1034,1,-1,0,3
53,4,1,2,0,15,0,0,0,20,1,921,2,-1,0,3
38,9,1,1,0,6728,0,0,0,25,9,232,1,96,4,2
49,2,0,3,1,-701,1,0,0,30,5,988,2,-1,0,3
53,11,1,0,0,732,0,0,0,27,10,759,2,-1,0,3
43,1,1,1,0,2160,0,0,0,8,11,261,1,98,1,2
57,5,1,0,0,5799,0,0,2,17,6,97,1,-1,0,3
34,9,2,1,0,174,0,0,1,11,8,259,4,-1,0,3
48,1,1,1,0,1143,1,0,0,17,0,264,1,317,1,0
39,9,2,1,0,102,1,0,0,14,1,272,2,-1,0,3
61,4,1,2,0,997,0,0,0,10,7,106,1,-1,0,3
43,1,1,1,0,699,1,1,0,20,9,1258,2,122,2,1
65,11,1,3,0,4717,0,0,1,6,1,256,1,-1,0,3
58,5,0,3,0,5920,1,0,0,23,5,255,1,-1,0,3
51,10,1,1,0,1760,0,1,0,19,9,162,1,-1,0,3
44,0,2,1,0,2524,0,0,2,19,6,82,1,-1,0,3
31,9,2,2,0,23,0,0,0,25,1,121,3,-1,0,3
42,1,1,0,0,-119,1,0,0,22,5,167,3,-1,0,3
38,4,0,3,0,0,1,0,0,18,9,96,2,-1,0,3
31,0,1,1,0,212,1,0,0,18,5,191,3,-1,0,3
55,5,1,0,0,3334,0,0,0,14,1,632,4,-1,0,3
41,11,2,2,0,1567,0,0,0,1,5,291,2,-1,0,3
34,4,2,2,0,5086,0,0,0,25,8,213,4,-1,0,3
45,7,2,1,0,1757,1,0,0,20,0,1010,3,326,1,1
39,4,1,2,0,2763,1,0,2,2,6,526,2,-1,0,3
27,8,2,2,0,118,0,0,0,25,8,112,1,-1,0,3
28,4,2,2,0,0,1,0,0,16,5,767,5,-1,0,3
53,2,1,1,0,-118,1,0,2,9,8,101,3,-1,0,3
50,10,0,1,0,32,0,0,0,4,1,282,2,-1,0,3
47,9,1,1,0,1219,0,0,0,18,1,697,4,-1,0,3
38,7,1,1,0,-314,1,0,2,28,8,66,2,-1,0,3
49,7,1,1,0,1114,0,0,0,17,9,283,1,-1,0,3
43,2,1,2,0,210,0,0,0,29,5,646,2,-1,0,3
69,5,2,2,0,2144,0,0,0,29,5,417,1,184,4,2
50,4,1,2,0,3463,0,1,0,28,10,96,1,-1,0,3
34,0,1,2,0,69,0,1,0,4,1,120,3,1,6,2
49,9,1,2,0,3726,0,0,0,5,1,875,2,-1,0,3
36,4,1,1,0,1825,1,0,0,14,8,24,1,346,1,0
36,4,1,2,0,495,0,0,0,5,1,157,3,97,2,2
35,1,2,0,0,293,1,0,2,30,8,521,2,-1,0,3
43,4,1,2,0,1429,1,0,0,19,9,1015,1,198,2,1
43,5,1,1,0,520,1,0,2,20,8,15,13,-1,0,3
49,9,1,2,0,3726,0,0,0,5,1,875,2,-1,0,3
25,4,1,2,0,-242,1,1,0,18,8,600,4,332,4,1
34,4,1,2,0,3301,1,0,0,17,6,485,2,227,4,0
49,2,0,3,1,-701,1,0,0,30,5,988,2,-1,0,3
37,2,0,2,0,66,0,0,0,18,9,1164,2,-1,0,3
39,7,1,1,0,0,1,0,0,8,8,503,1,-1,0,3
36,7,1,1,0,1746,1,0,0,7,0,15,1,316,1,0
41,8,1,1,0,1309,0,0,2,20,6,28,4,-1,0,3
39,1,1,0,0,2303,1,0,2,17,6,775,3,-1,0,3
35,4,0,2,0,0,1,0,1,29,10,171,1,-1,0,3
27,11,2,2,0,6421,0,0,1,28,4,147,4,-1,0,3
43,1,1,1,0,699,1,1,0,20,9,1258,2,122,2,1
28,4,2,2,0,0,1,0,0,16,5,767,5,-1,0,3
32,4,2,2,0,12607,0,0,0,14,1,203,5,84,1,0
50,1,1,0,0,8139,1,0,0,18,1,256,6,-1,0,3
61,9,1,1,0,1191,0,0,0,21,8,214,4,-1,0,3
25,7,2,1,0,402,0,1,0,7,5,264,1,-1,0,3
37,7,2,1,0,1050,1,0,0,3,3,586,3,-1,0,3
28,6,2,2,0,4579,0,0,0,12,4,409,2,-1,0,3
39,1,1,0,0,385,1,0,2,16,8,225,4,-1,0,3
43,4,1,1,0,17555,0,0,0,26,1,14,14,-1,0,3
32,9,2,1,0,6402,1,0,0,6,8,158,1,167,1,2
46,4,1,2,0,273,1,0,0,18,7,910,2,184,4,2
53,0,1,1,0,459,0,0,0,5,0,558,1,-1,0,3
47,3,2,2,0,3727,0,0,2,12,6,993,6,-1,0,3
40,9,1,1,0,257,1,0,2,16,8,731,4,-1,0,3
30,9,2,2,0,6619,1,0,0,21,1,239,8,-1,0,3
52,4,1,1,0,335,0,0,0,21,10,411,1,182,1,0
53,5,1,1,0,6095,1,1,0,14,8,410,5,-1,0,3
33,2,1,1,0,-118,1,1,2,27,8,421,3,-1,0,3
57,1,1,0,0,93,1,0,1,17,0,137,1,-1,0,3
56,7,0,1,0,1007,0,0,0,29,5,88,6,-1,0,3
53,1,1,0,0,3316,1,0,2,23,8,331,6,-1,0,3
30,1,1,0,0,1317,1,0,2,21,8,395,2,-1,0,3
43,9,1,1,0,7876,1,0,0,11,1,209,2,-1,0,3
35,2,2,1,0,475,0,1,0,21,5,936,4,-1,0,3
47,9,1,1,0,1167,1,0,0,30,0,968,1,87,5,0
32,1,1,0,0,415,1,0,2,2,6,777,4,-1,0,3
47,0,1,1,0,3676,0,0,0,18,10,567,1,95,3,2
38,9,2,1,0,-242,1,0,0,18,8,1173,3,278,6,2
40,1,1,1,0,1451,0,0,0,1,6,314,1,-1,0,3
34,7,2,1,0,84,1,0,2,23,8,299,1,-1,0,3
28,1,1,1,0,8,1,0,0,15,8,196,1,-1,0,3
45,0,1,1,0,5346,1,1,2,21,10,187,1,-1,0,3
40,4,1,2,0,0,0,0,0,10,9,147,1,96,8,2
42,4,1,2,0,1205,0,0,1,8,11,376,2,-1,0,3
47,1,1,0,0,292,0,1,1,28,5,210,3,-1,0,3
44,2,1,2,0,0,1,0,2,9,5,300,1,-1,0,3
37,1,0,0,0,511,1,0,1,11,8,42,1,-1,0,3
32,1,2,1,0,118,1,0,0,17,5,1275,1,-1,0,3
24,9,1,1,0,556,1,0,0,18,1,460,2,-1,0,3
55,5,1,0,0,150,0,0,0,8,5,124,1,-1,0,3
35,2,1,1,0,2971,0,0,0,4,8,429,4,164,2,0
36,7,1,1,0,338,0,0,2,14,8,90,1,-1,0,3
30,4,2,2,0,2,1,1,0,25,5,1031,8,-1,0,3
34,1,1,1,0,326,1,1,2,15,8,150,2,-1,0,3
31,1,1,1,0,1766,0,1,0,5,6,166,2,-1,0,3
36,9,1,1,0,191,0,0,0,31,1,69,1,-1,0,3
30,9,2,1,0,-522,1,1,0,5,8,670,2,286,6,0
36,1,1,0,0,123,1,0,0,18,8,9,1,-1,0,3
29,0,2,1,0,-194,1,0,0,7,8,127,1,-1,0,3
28,9,2,1,0,618,1,0,0,7,8,281,1,-1,0,3
69,5,2,2,0,2144,0,0,0,29,5,417,1,184,4,2
52,1,1,1,0,1117,1,0,0,13,8,365,1,-1,0,3
30,4,1,2,0,1942,1,1,0,21,9,436,2,178,3,1
43,7,2,1,0,3403,1,0,0,12,9,707,2,97,2,2
53,4,1,2,0,146,0,0,2,30,8,150,1,-1,0,3
43,1,1,1,0,2160,0,0,0,8,11,261,1,98,1,2
31,9,1,2,0,636,1,0,0,4,8,352,4,-1,0,3
59,9,1,1,0,259,0,0,0,15,6,415,1,89,1,2
33,4,2,1,0,8004,0,0,0,19,9,414,3,-1,0,3
30,9,1,2,0,101,1,1,0,7,5,187,3,-1,0,3
50,11,1,0,0,341,1,1,0,20,0,670,4,340,2,2
41,9,1,1,0,1066,0,0,0,11,3,109,3,-1,0,3
49,1,1,1,0,2039,1,0,0,6,8,451,1,169,2,0
32,9,2,2,0,1625,0,0,0,22,8,796,1,109,1,0
59,9,1,1,0,2308,0,0,0,30,0,815,1,87,1,1
28,1,2,1,0,-46,1,0,0,1,11,199,1,92,14,2
48,7,1,0,1,-583,1,0,2,2,6,25,7,-1,0,3
31,9,2,2,0,438,1,0,0,12,1,130,2,-1,0,3
41,4,1,0,0,5310,1,0,0,17,9,984,1,-1,0,3
63,2,1,1,0,3904,0,0,1,4,1,250,2,187,2,2
47,1,1,1,1,-614,1,0,2,26,8,118,2,-1,0,3
49,7,1,1,0,823,0,0,0,8,1,780,4,-1,0,3
31,4,2,2,0,874,1,0,0,18,9,190,2,-1,0,3
42,10,1,1,0,8131,1,0,2,30,8,69,1,-1,0,3
45,0,0,1,0,59,1,0,0,24,5,873,8,-1,0,3
42,0,2,1,0,-247,1,1,1,21,10,519,1,166,1,1
47,9,1,1,0,1167,1,0,0,30,0,968,1,87,5,0
47,9,1,1,0,-938,1,0,2,28,8,176,2,-1,0,3
23,1,2,3,0,817,1,0,0,18,8,123,1,-1,0,3
37,10,1,3,0,4565,0,0,0,4,11,369,1,-1,0,3
43,9,1,1,0,297,1,0,0,14,10,119,3,-1,0,3
35,4,2,2,0,5958,1,0,0,22,7,215,1,-1,0,3
43,9,1,1,0,3285,1,0,2,13,8,1721,2,-1,0,3
45,0,0,1,0,0,0,0,0,29,10,264,1,-1,0,3
39,4,1,2,0,2763,1,0,2,2,6,526,2,-1,0,3
35,7,1,1,0,152,1,0,2,2,6,563,1,-1,0,3
36,4,1,2,0,2987,1,0,0,12,1,307,1,-1,0,3
45,1,0,0,0,-311,1,0,2,23,8,1030,1,-1,0,3
31,4,1,2,0,325,1,0,0,18,5,1139,2,-1,0,3
62,4,1,2,0,1859,0,0,1,6,1,245,3,-1,0,3
32,9,2,2,0,13711,1,0,0,14,8,638,1,175,3,2
32,4,2,2,0,1731,1,1,2,29,8,323,3,-1,0,3
41,0,0,1,0,1088,1,0,0,28,4,138,1,-1,0,3
28,4,2,1,0,1633,0,0,0,5,6,275,1,-1,0,3
32,4,2,2,0,474,1,0,0,7,1,90,3,-1,0,3
58,6,1,0,0,1013,1,0,0,11,1,206,1,461,1,0
43,0,1,1,0,0,1,0,0,17,5,674,3,-1,0,3
32,9,1,1,0,485,0,0,0,26,1,98,14,-1,0,3
60,9,2,0,0,11262,0,0,0,26,1,323,1,-1,0,3
32,4,2,2,0,2,1,0,0,11,11,100,2,-1,0,3
35,0,2,1,0,1810,1,0,0,25,8,65,2,-1,0,3
38,8,2,2,0,807,0,0,0,27,3,74,2,-1,0,3
57,5,1,3,0,1621,1,0,2,19,6,108,1,-1,0,3
46,4,2,0,0,538,0,0,2,17,6,118,3,-1,0,3
25,4,2,2,0,808,0,0,0,18,11,267,2,114,2,0
28,8,2,2,0,0,0,0,0,28,11,294,2,105,7,1
33,4,1,1,0,3935,1,0,0,6,8,765,1,342,2,0
30,9,1,1,0,616,1,0,0,6,8,19,1,-1,0,3
40,4,1,2,0,-17,1,1,0,11,8,474,1,256,1,2
39,1,2,1,0,4143,1,1,2,2,6,21,1,-1,0,3
34,6,2,2,0,462,0,0,0,21,1,1877,3,-1,0,3
25,7,2,1,0,64,0,0,0,21,5,71,11,-1,0,3
35,6,1,2,0,560,1,0,0,2,0,58,1,136,1,0
39,1,1,0,0,20,1,0,2,7,8,109,1,-1,0,3
58,4,1,1,0,139,0,0,0,27,8,188,1,161,2,1
37,4,1,2,0,4089,1,0,0,2,3,289,2,174,4,1
61,4,1,2,0,997,0,0,0,10,7,106,1,-1,0,3
26,0,1,1,0,2469,0,0,0,16,5,136,8,-1,0,3
79,5,1,0,0,8556,0,0,1,18,4,326,2,272,2,2
53,2,1,3,0,28,0,0,0,31,5,117,2,-1,0,3
53,2,1,0,0,27,1,0,1,10,11,230,3,-1,0,3
36,4,1,2,0,495,0,0,0,5,1,157,3,97,2,2
45,0,1,1,0,5346,1,1,2,21,10,187,1,-1,0,3
60,5,1,0,0,0,0,0,1,30,5,130,3,-1,0,3
61,0,1,1,0,4608,0,0,0,12,7,212,1,-1,0,3
44,9,2,1,0,244,1,0,0,12,1,1735,4,-1,0,3
29,3,2,2,0,19,0,0,0,5,3,110,2,64,2,2
31,9,2,2,0,1214,0,0,0,3,3,39,1,-1,0,3
56,0,1,1,0,45,0,0,2,5,8,1467,1,-1,0,3
35,4,1,2,0,2682,1,0,0,9,5,156,1,-1,0,3
28,9,2,1,0,227,0,0,0,30,0,278,1,-1,0,3
39,4,2,2,1,-401,1,0,0,19,1,274,4,-1,0,3
57,0,1,1,0,-967,1,0,1,15,8,8,7,-1,0,3
34,0,1,1,0,50,1,0,2,20,8,89,2,-1,0,3
39,4,0,2,0,1315,1,0,0,19,9,1337,4,126,1,0
47,1,0,1,1,-535,1,0,0,30,5,71,2,-1,0,3
35,9,1,1,0,0,1,0,0,9,9,524,1,96,5,2
45,0,1,1,0,248,0,0,0,16,5,212,2,-1,0,3
56,3,0,0,1,1238,0,0,2,5,6,1558,1,-1,0,3
26,4,2,2,0,1177,0,0,0,19,10,116,1,-1,0,3
38,2,1,2,0,170,1,0,0,18,8,442,1,-1,0,3
26,7,2,1,0,1347,0,0,1,18,6,280,6,92,5,1
39,6,1,1,0,4722,1,0,2,17,6,483,1,-1,0,3
27,7,2,1,0,-195,1,0,0,18,8,391,1,-1,0,3
30,6,1,1,0,123,0,1,2,17,5,66,1,85,5,1
36,1,2,2,0,1830,0,0,0,14,10,183,1,91,11,0
32,1,1,1,0,2089,1,0,0,14,9,132,1,-1,0,3
25,10,2,1,0,34,0,1,2,4,5,316,1,-1,0,3
32,1,1,1,0,759,1,0,0,9,0,317,5,-1,0,3
41,4,1,2,0,3872,0,0,0,15,10,231,1,-1,0,3
33,6,2,2,0,61,0,0,0,19,1,836,3,-1,0,3
50,0,0,1,0,202,0,1,0,17,9,148,1,-1,0,3
56,4,2,2,0,15311,0,0,0,29,0,157,6,-1,0,3
33,6,2,2,0,61,0,0,0,19,1,836,3,-1,0,3
43,4,1,2,0,3529,1,0,0,4,1,190,3,-1,0,3
31,10,2,1,0,315,0,0,0,30,4,130,1,2,1,1
50,9,2,1,0,246,1,0,0,17,9,270,1,123,2,0
46,0,1,1,0,368,0,0,0,20,1,293,1,90,4,1
32,9,2,2,0,4665,1,0,2,21,8,860,2,-1,0,3
47,0,2,1,0,3696,0,0,0,12,5,250,2,181,4,2
28,8,2,2,0,1562,0,0,0,15,3,659,4,-1,0,3
44,0,1,1,0,205,0,0,0,3,9,289,1,-1,0,3
35,9,1,1,0,2,0,0,1,28,4,653,3,-1,0,3
34,0,1,1,0,61,0,1,2,5,8,21,1,-1,0,3
20,8,2,1,0,502,0,0,0,30,0,261,1,-1,0,3
